,event_date,year,event_type,sub_event_type,actor1,actor2,interaction,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities,timestamp,population_1km,population_2km,population_5km,population_best,nrEvents,category
54,2024-02-06,2024,Riots,Violent demonstration,Rioters (Haiti),,Rioters only,332,Caribbean,Haiti,Grande-Anse,Jeremie,Jeremie,Jeremie,18.65,-74.1167,Metropole,"On 6 February 2024, in Jeremie, Grande-Anse, for the third consecutive day, residents held a demonstration demanding the departure of Prime Minister, Ariel Henry. Rioters set up barricades of burning tires on the National Road 7. The demonstration, which was part of anti-government mobilizations called by Guy Philippe (a former police officer, senator, convict, paramilitary leader, and warlord who had called on taking the streets and leading a revolution in Haiti).",0,1722903295,11769.0,25919.0,42116.0,25919.0,1,2024
55,2024-02-17,2024,Violence against civilians,Attack,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Grande-Anse,Jeremie,Jeremie,Jeremie,18.65,-74.1167,Haiti Progres,"On 17 February 2024, in Jeremie, Grande-Anse, overnight, an unknown number of armed individuals on motorcycles opened fire indiscriminately as they rode through the commune (drive-by). A boy who was at a house was shot and injured by a stray bullet. At least 1 injured.",0,1753945649,11769.0,25919.0,42116.0,25919.0,1,2024
56,2024-02-18,2024,Protests,Peaceful protest,Protesters (Haiti),,Protesters only,332,Caribbean,Haiti,Grande-Anse,Jeremie,Jeremie,Jeremie,18.65,-74.1167,Haiti Progres; SG Alert (Whatsapp),"On 18 February 2024, in Jeremie, Grande-Anse, a group of unidentified individuals demonstrated and set up a makeshift barricade on the Airport Road, blocking access to vehicles. This part of anti-government mobilizations called by Guy Philippe (a former police officer, senator, convict, paramilitary leader, and warlord who had called on taking the streets and leading a revolution in Haiti).",0,1722903295,11769.0,25919.0,42116.0,11769.0,1,2024
57,2024-07-11,2024,Violence against civilians,Attack,400 Mawozo Gang,Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Grande-Anse,Jeremie,Jeremie,Jeremie,18.65,-74.1167,El Nacional (Dominican Republic),"On 11 July 2024, in Jeremie, Grande-Anse, members of the 400 Mawozo Gang killed four men as they attacked and took refuge in the commune. The victims, who were members of the same family, were decapitated. According to residents, members of this gang are seeking refuge from the operations of the Kenyan police. 4 fatalities.",4,1722903295,11769.0,25919.0,34683.0,34683.0,1,2024
58,2024-07-20,2024,Protests,Peaceful protest,Protesters (Haiti),,Protesters only,332,Caribbean,Haiti,Grande-Anse,Jeremie,Jeremie,Buvette,18.6166,-74.1333,SG Alert (Whatsapp),"On 20 July 2024, in Buvette, Grande-Anse, residents set up a roadblock to demand the reparation of the road that has been damaged by mud and water.",0,1722903295,690.0,2559.0,20110.0,690.0,1,2024
59,2024-01-03,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Other: On 3 January 2024, in Croix-des-Bouquets, Ouest, gunshots were heard in Duval. There is no information on the circumstances or authorship of the gunshots.",0,1753945649,10469.0,20715.0,22248.0,,1,2024
60,2024-01-08,2024,Battles,Armed clash,Unidentified Armed Group (Haiti),Unidentified Armed Group (Haiti),Political militia-Political militia,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"On 8 January 2024, in Croix-des-Bouquets, Ouest, unidentified armed groups clashed. There is no information on the circumstances of the clashes. Casualties unknown.",0,1753945649,10469.0,20715.0,22248.0,22248.0,1,2024
61,2024-01-18,2024,Protests,Peaceful protest,Protesters (Haiti),,Protesters only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Marin,18.6056,-72.2824,Loop News Haiti,"On 18 January 2024, in Marin, Ouest, roadblocks and barricades were set up on the streets. This is likely to be part of anti-government mobilizations called by Guy Philippe (a former police officer, senator, convict, paramilitary leader, and warlord who had called on taking the streets and leading a revolution in Haiti). Police forces intervened to remove the roadblocks, although no interaction with the armed individuals was mentioned.",0,1723505843,10419.0,10419.0,10419.0,10419.0,1,2024
62,2024-01-17,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Other: On 17 January 2024, in Croix-des-Bouquets, Ouest, gunshots were heard in Marassa Crossroad. There is no information on the circumstances or perpetrators of the gunshots.",0,1753945649,10469.0,20715.0,22248.0,,1,2024
63,2024-01-18,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Other: On 18 January 2024, in Croix-des-Bouquets, Ouest, gunshots were heard in Marassa Crossroad. There is no information on the circumstances or perpetrators of the gunshots.",0,1753945649,10469.0,20715.0,22248.0,,1,2024
64,2024-01-19,2024,Strategic developments,Other,Civilians (Haiti),,Civilians only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Marin,18.6056,-72.2824,SG Alert (Whatsapp),"Other: On 19 January 2024, in Marin, Ouest, roadblocks were reported. There is no information on the circumstances of the roadblocks or who set them up.",0,1723505843,10419.0,10419.0,10419.0,,1,2024
65,2024-01-19,2024,Strategic developments,Other,Civilians (Haiti),,Civilians only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Santo,18.6025,-72.2639,SG Alert (Whatsapp),"Other: On 19 January 2024, in Santo, Ouest, roadblocks were reported. There is no information on the circumstances of the roadblocks or who set them up.",0,1723505843,9419.0,17632.0,21809.0,,1,2024
66,2024-01-20,2024,Strategic developments,Other,Civilians (Haiti),,Civilians only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Santo,18.6025,-72.2639,SG Alert (Whatsapp),"Other: On 20 January 2024, in Santo, Ouest, barricades were set up. The Cul-de-Sac area was also barricaded. Another report indicates that the police intervened to unblock the area. There is no information on the circumstances of the barricades or who set them up.",0,1723505843,9419.0,17632.0,21809.0,,1,2024
67,2024-01-30,2024,Strategic developments,Other,Civilians (Haiti),,Civilians only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Other: On 30 January 2024, in Croix-des-Bouquets, Ouest, the Route Nationale #1 was blocked in Canaan. There is no information on the circumstances of the roadblock or who set it up.",0,1723505843,10469.0,20715.0,22248.0,,1,2024
68,2024-01-07,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Other: On 7 January 2024, in Croix-des-Bouquets, Ouest, gunshots were heard near the Remy Colimon post. The report also indicates that several houses were burned. There is no information on the circumstances or perpetrators of the gunshots or the fire setting.",0,1753945649,10469.0,20715.0,22248.0,,1,2024
69,2024-01-19,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Other: On 19 January 2024, in Croix-des-Bouquets, Ouest, gunshots were heard in the Shadda neighborhood. There is no information on the circumstances or authorship of the gunshots.",0,1753945649,10469.0,20715.0,22248.0,,1,2024
70,2024-01-20,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Santo,18.6025,-72.2639,SG Alert (Whatsapp),"Other: On 20 January 2024, in Santo, Ouest, gunshots were registered in Santo 6, 8 and 9. They were also heard in the Cul-de-Sac area. Other reports indicate that armed individuals were seen in the area. There is no information on the circumstances of the gunshots.",0,1753945649,9419.0,17632.0,21809.0,,1,2024
71,2024-01-27,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Other: On 27 January 2024, in Croix-des-Bouquets, Ouest, gunshots were heard in Duval. There is no information on the circumstances or perpetrators of the gunshots.",0,1753945649,10469.0,20715.0,22248.0,,1,2024
72,2024-01-30,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Other: On 30 January 2024, in Croix-des-Bouquets, Ouest, gunshots were heard in Duval. There is no information on the circumstances or perpetrators of the gunshots.",0,1753945649,10469.0,20715.0,22248.0,,1,2024
73,2024-02-12,2024,Battles,Armed clash,Chien Mechant Gang,Ti Gabriel Gang,Political militia-Political militia,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Marin,18.6056,-72.2824,Alterpresse; Metropole; Rezo Nodwes,"On 12 February 2024, near Marin, Ouest, gang members from the Chien Mechant Gang and the Canaan Gang clashed with the rival gang led by Ti Gabriel. Another version states that the clash was between members of the Chien Mechant Gang and the Canaan Gang. During clashes, residents were attacked and hundreds of houses were burned in La Plaine du Cul-du-Sac area. Some young women were raped in front of their parents. Thousands of civilians fled their homes. This was part of a gang war for territory and for the control of economic activity in the targeted areas. According to one source, more than 20 people were killed amidst gang clashes near Marin and in Sibert. At least 20 bodies were found burned in the Marie Madeleine zone. According to another report, on 12 February more than 30 civilians were killed amidst gang clashes in Carrefour and La Plaine du Cul-du-Sac. At least 20 fatalities split across two events. 10 fatalities coded for this event.",10,1723505843,10419.0,10419.0,10419.0,10419.0,1,2024
74,2024-02-04,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Other: On 4 February 2024, in Croix-des-Bouquets, Ouest, gunshots were heard in Duval. There is no information on the circumstances or authorship of the gunshots.",0,1753945649,10469.0,20715.0,22248.0,,1,2024
75,2024-02-05,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Non-violent activity: On 5 February 2024, in Croix-des-Bouquets, Ouest, roadblocks were set up at different points of the Route Nationale #1, including Lizon and Shada. They were also registered in areas like Lizon and Marin. Although there is no information on the circumstances of the roadblocks, a music band as well as armed individuals were present.",0,1753945649,10469.0,20715.0,22248.0,,1,2024
76,2024-02-06,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Other: On 6 February 2024, in Croix-des-Bouquets, Ouest, gunshots were heard in Plaine du Cul de Sac and Lizon. Also, roadblocks were set up on the Route Nationale #1 in Lizon and Shada Crossroad. There is no information on the circumstances or authorship of the gunshots and the roadblocks.",0,1753945649,10469.0,20715.0,22248.0,,1,2024
77,2024-02-06,2024,Strategic developments,Other,Civilians (Haiti),,Civilians only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Marin,18.6056,-72.2824,SG Alert (Whatsapp),"Other: On 6 February 2024, in Marin, Ouest, roadblocks were set up on the Route Nationale #1 in Marin Crossroad. There is no information on the circumstances of the roadblocks or who set them up.",0,1723505843,10419.0,10419.0,10419.0,,1,2024
78,2024-02-08,2024,Strategic developments,Other,Civilians (Haiti),,Civilians only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Santo,18.6025,-72.2639,SG Alert (Whatsapp),"Other: On 8 February 2024, in Santo, Ouest, barricades of tree trunks were erected in different parts of the Santo road. There is no information on the circumstances of the barricades or who set them up.",0,1723505843,9419.0,17632.0,21809.0,,1,2024
79,2024-02-24,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"Other: On 24 February 2024, in Croix-des-Bouquets, Ouest, gunshots were heard in Carrefour Shada. There is no information on the circumstances or authorship of the gunshots.",0,1753945649,10469.0,20715.0,22248.0,,1,2024
80,2024-03-04,2024,Strategic developments,Other,Civilians (Haiti),,Civilians only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Marin,18.6056,-72.2824,SG Alert (Whatsapp),"Other: On 4 March 2024, in Marin, Ouest, roadblocks were set up. There is no information on the circumstances of the roadblocks or who set them up.",0,1723505844,10419.0,17407.0,26804.0,,1,2024
81,2024-03-04,2024,Strategic developments,Other,Civilians (Haiti),,Civilians only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Santo,18.6025,-72.2639,SG Alert (Whatsapp),"Other: On 4 March 2024, in Santo, Ouest, roadblocks were set up. There is no information on the circumstances of the roadblocks or who set them up.",0,1723505844,9419.0,23207.0,25269.0,,1,2024
